FS,IFI,IPI,,
162917.824372409,0.011088211987496,1.6554547412654E-06,,
168179.052707744,0.0111104374738109,2.30890141722201E-06,,
70924.5032730555,0.0110777635159284,4.29955675795855E-06,,
175028.023568425,0.0111070645309691,1.63459433473856E-06,,
83731.6641310377,0.011078164556093,1.77295541613471E-06,,
167387.67407754,0.0111006353840476,1.58230607116765E-06,,
47829.804891419,0.0110957054210668,3.71995544421048E-06,,
58641.9361058004,0.011099536772442,6.02664413355647E-06,,
401904.095858155,0.0111064697838087,1.42938646273687E-06,,
97688.1078342924,0.0111144292954825,1.74372088231156E-06,,
317716.940689363,0.0110878887969474,9.21404131643485E-07,,
159882.366637682,0.0111182030436029,2.01232185527458E-06,,
356237.28499943,0.0111150663777039,2.84278172973495E-06,,
110234.890607617,0.011111134108072,1.66679467120283E-06,,
57164.2421950206,0.0110975726594926,2.77893700217581E-06,,
91945.5084444453,0.0111141025296171,1.85914576991026E-06,,
101659.407384795,0.0111024955038398,7.48504179072725E-06,,
52027.9256998851,0.0110955769101666,2.06979524468771E-06,,
135421.729015854,0.011098589000786,6.5117224654979E-06,,
89858.8902687198,0.0110982750671217,1.720666400693E-06,,
289873.695836949,0.0111211048939461,1.66648738292587E-06,,
282495.611894088,0.0110854853453565,1.6486167429778E-06,,
84915.074838704,0.0111173768530176,1.70570573893428E-06,,
340712.667223535,0.0111114804912591,2.01278230065094E-06,,
67237.8840426504,0.0110998769988027,1.75047817951894E-06,,
105188.290670927,0.0111254457941619,1.59235337148227E-06,,
156124.521384431,0.0110848444750878,2.29168951663107E-06,,
79546.1482188252,0.0111066925375061,3.93374093104518E-06,,
257584.141037362,0.0111098858597136,1.97968842980486E-06,,
43385.265380703,0.0111119325346976,6.24827892587947E-06,,
54471.86685143,0.0110964807117832,1.69132955136859E-06,,
113069.503052168,0.0111327861092014,2.21814546286384E-06,,
251770.55593598,0.0111146194126744,2.13407027878971E-06,,
184686.791901621,0.0110956399849815,2.0975553228658E-06,,
201551.842273036,0.0111077281848312,5.7648388517767E-06,,
310196.360931643,0.0110924078684461,1.64425928300071E-06,,
133231.024415962,0.01110326576999,4.83570057631388E-06,,
405357.638213745,0.0110697819802636,7.60690919954788E-06,,
254960.347749349,0.0110857808643297,3.83558037973979E-06,,
450170.885597093,0.011082715312566,2.8474600255032E-06,,
222484.821977144,0.011131075202672,1.71337754680368E-06,,
188861.971049542,0.0110820564438932,2.05148265697432E-06,,
713913.231241941,0.0111145010789823,2.13270090905375E-06,,
151733.142999858,0.0110821325858561,1.45646381438844E-06,,
166255.045632047,0.0111068143692295,1.69098811942747E-06,,
456282.67791606,0.0111280267318506,1.52983257655753E-06,,
77078.6045397618,0.0110826040434963,1.60282782072842E-06,,
23128.4636650185,0.0111068444256672,2.560814708869E-06,,
305504.236839232,0.0110968858204371,1.67335686256402E-06,,
242867.229065843,0.0110995342423774,4.00780430153073E-06,,
416003.179904596,0.0110780177205309,4.20828826357176E-06,,
117579.995333465,0.0111107409578688,3.15006899483774E-05,,
187479.319344098,0.0110539970095403,1.77706323620495E-06,,
77902.5146852257,0.01109481245899,1.37215337868649E-06,,
162602.840118249,0.0111357860035288,1.61664388308347E-06,,
158903.160022207,0.011101468588892,1.71137323890659E-06,,
284331.331641051,0.0111145548928049,1.88060105982712E-06,,
1779.94677204316,0.0111128139690077,1.68150859879675E-06,,
142698.308886495,0.0111064284586267,1.63815555335825E-06,,
141671.645169972,0.0110993115553132,1.89926783549821E-06,,
18036.8077161773,0.0110980748556001,2.26105823973846E-06,,
143020.260958894,0.0110963042685582,1.8376973217281E-06,,
103897.504740012,0.0111052982695228,1.55274010248294E-06,,
69151.5250749113,0.0111002479839014,1.67694219652603E-06,,
8150.13726533647,0.011082833421606,7.43922601933056E-05,,
56998.5469496459,0.0111162348174566,1.83014456948968E-06,,
187163.208792783,0.0111272015839883,6.52870442034487E-06,,
90060.427864237,0.0111317188801312,1.86275531795285E-06,,
57284.5754193073,0.011071775275829,1.59434928866792E-06,,
63341.0169338721,0.0111213980536624,3.47155200160834E-06,,
196052.213503786,0.011106727332143,8.77232577001696E-06,,
354099.089624827,0.0110833308958121,1.76449251309014E-06,,
145484.702322491,0.0111022311467915,2.10708400227675E-06,,
55127.0442912612,0.0111293263920806,2.23290111241368E-06,,
228861.871568465,0.0111133392844995,1.25336603745698E-06,,
95315.131230885,0.0111195367412217,2.05509819223761E-06,,
287684.07131147,0.0110919086696579,5.36424152708365E-06,,
68433.0844682931,0.0111588931823269,1.67922446576271E-06,,
66752.6607562767,0.0111046497009325,5.18956264151725E-06,,
205315.848152409,0.0111042982538151,2.19551125784635E-06,,
462350.015914723,0.0110913367110053,1.73526461368797E-06,,
214602.713711367,0.0110992259196598,2.20626001578313E-06,,
170693.132016488,0.0111307154842013,1.7538213402805E-06,,
987.659458834416,0.0110863835389968,2.12166950512979E-06,,
88608.4229691046,0.0111153264783716,1.70902243647471E-06,,
316643.076917663,0.0110641406232004,1.75027457333695E-06,,
61465.4836920184,0.0110813962669839,2.35558944768099E-06,,
388821.195661456,0.0111049765166148,1.68416213846433E-06,,
14678.7078728895,0.0111092153771614,2.34609801278814E-06,,
358480.215619511,0.0111051338143705,2.71683262243988E-06,,
403512.687979987,0.0110860993532454,2.8863720085978E-06,,
170299.861927466,0.0110850157092672,2.42995180386069E-06,,
298093.858552335,0.011087667423613,3.4229818365684E-06,,
148843.606062901,0.0111068756491591,5.58969355828699E-06,,
239777.873385958,0.0110916671820991,1.78662755606051E-06,,
54565.8639472986,0.0110965869180489,1.59513455629056E-06,,
53170.7022358838,0.0111332953463571,1.59692420600206E-06,,
151346.28133565,0.0111198927665032,5.76269786308668E-06,,
192868.987908428,0.0110863866164255,3.36479950909814E-06,,
60777.6587029233,0.0110872286932179,1.78524831841345E-06,,
73289.7078712572,0.0111039593372619,8.42979934182122E-06,,
111702.154992249,0.0111138692029802,1.6807331519516E-06,,
78451.5216139944,0.0110778210149867,1.92311332669339E-06,,
94479.7699975554,0.0110844151528545,1.81303120754318E-06,,
260369.897173013,0.0110664783816192,1.64158699774171E-06,,
112185.818205556,0.0111036894447216,2.23104678799793E-05,,
139167.958272697,0.0111284976864071,1.73628069722287E-06,,
49054.0312479065,0.0111122462328854,1.70917160752028E-06,,
33661.7276177372,0.0110969978769036,1.97009130298534E-06,,
124577.864113813,0.0110623697940302,1.88202565505402E-06,,
146299.655321146,0.0110934277445612,3.61601055369034E-06,,
241996.033193934,0.0111025520039996,1.64483796832924E-06,,
56736.141684609,0.0111645394971139,1.36103439423028E-05,,
201533.396297717,0.011088942320028,1.63533087840334E-06,,
133354.869274289,0.0111190811828735,1.69521552513703E-06,,
87953.0926273512,0.0111045079197115,2.60280470954205E-06,,
314364.641864876,0.0110953536634312,1.60559965561642E-06,,
359974.53577693,0.0110964160436288,1.82994128082063E-06,,
254222.991783052,0.0110789107046448,4.57232008524605E-06,,
35398.8016362276,0.0110911647240781,1.75085865609478E-06,,
278346.119046543,0.0110999500652049,2.67946167114375E-06,,
97436.6884288438,0.0111065422238595,1.66294671522437E-06,,
117701.862642341,0.0110994312441798,3.10710247118013E-06,,
277910.977953104,0.0111057964464098,1.83268062820381E-06,,
133213.224672677,0.0111248349700532,2.80979484009481E-06,,
694793.16662598,0.0111261042843764,5.12889864446424E-05,,
48398.1240102559,0.011093599788781,3.46721086839688E-06,,
66614.1857087862,0.0110969441229518,1.71362130890799E-06,,
150217.444900079,0.0111085496144822,1.67750166775827E-06,,
86713.7157312421,0.0111210531909778,1.80706011220157E-06,,
157276.280527016,0.011125448218331,2.35276370498492E-06,,
123901.535266917,0.0110928043387249,4.14052755714141E-05,,
46537.1320784865,0.0111135879164547,3.44129544373781E-06,,
110549.544710233,0.0111151934941859,1.72080714003342E-06,,
283682.386547938,0.0110791961322617,6.74218533319454E-06,,
110583.657911714,0.0110987053256979,1.71368671219838E-06,,
124815.544104562,0.0110946590140581,1.64143635786663E-06,,
250094.179730351,0.0111143147909856,2.8982421498968E-06,,
96933.2060879424,0.0110942727901314,1.56164547222388E-06,,
77115.0428915696,0.0110978070142706,1.6946156347249E-06,,
141326.444385468,0.0111304342621652,1.72019063702518E-06,,
86512.7694694329,0.0110816439249459,1.81342833516271E-06,,
107435.672790139,0.0110996692698555,2.21908775738097E-06,,
200542.60549049,0.0111002042065807,1.67185668035189E-06,,
71374.8273796621,0.0110974421907127,2.39540096502719E-05,,
42963.3280696337,0.0111266787636673,3.85576456946205E-06,,
194152.987383612,0.011114847235523,1.85972345529857E-06,,
26939.9610056465,0.0110942065190216,2.27255500696253E-06,,
267594.076309653,0.0110956652982255,1.87784858253042E-06,,
143294.969137658,0.0111049169326363,2.20248910548321E-06,,
62701.6576878228,0.0110211701898623,1.90167027176764E-06,,
175236.70705019,0.0111025590112899,4.42063360886132E-06,,
82657.2612598141,0.0110796462696843,1.94179138208568E-06,,
52937.6840075138,0.0110915141218427,1.68739405822712E-06,,
185408.04332293,0.0111107422849082,9.0439250979133E-06,,
166959.812500849,0.011105296899722,8.77555273704733E-06,,
236776.294419419,0.0110944154679207,1.63452520296967E-06,,
412764.41242308,0.011118000747683,3.16922341249173E-06,,
178955.059190355,0.011094504237399,1.64535457606693E-06,,
310996.214074229,0.0111140486635589,1.77137705903689E-06,,
72490.9023366123,0.0111139462066924,1.96751782724661E-06,,
162650.114118031,0.0110942359648362,2.99989771970291E-06,,
144771.000056902,0.0110925742497855,1.76375560813758E-06,,
300835.105383656,0.0111073067869607,1.62556990340039E-06,,
403117.9607183,0.0110921328729768,2.17753293661919E-06,,
221200.690893027,0.0111086994114088,1.962415305504E-06,,
141550.119197034,0.0110995179504466,4.47720405588784E-06,,
272679.763763837,0.0111044205779671,4.48692396955118E-06,,
124906.843664005,0.0110893281849049,3.59609912539822E-06,,
237847.001195347,0.0110858959934375,1.73527540991792E-06,,
58181.4431734925,0.0110788142691436,4.44938891470648E-06,,
291172.031584172,0.0111126871958245,1.67896899109742E-06,,
109299.84386052,0.0110938293772779,2.44919065308351E-06,,
33814.584561838,0.0111149815471536,1.76192003680717E-06,,
112444.789015907,0.0110949029626437,1.75869981154213E-06,,
186754.871871196,0.0110907343418053,1.76160352867256E-06,,
160586.644000164,0.0111101533852876,1.61832755467945E-06,,
200635.22092162,0.011103068919587,2.00845956122188E-06,,
151873.949093642,0.011128258977142,2.7014589683605E-06,,
171788.134051341,0.0110820640372009,5.24344082083406E-06,,
102430.780806231,0.0110816607117051,4.04700865667132E-06,,
123417.494770188,0.0110923437717467,1.71091876133989E-06,,
203187.755218717,0.0110978323420143,1.96068109019644E-06,,
237632.816373653,0.0110927674540249,1.66166413406566E-06,,
40262.3447786306,0.0111183047566941,9.73137737028781E-05,,
322074.330190875,0.0111112557962657,1.66288948220024E-06,,
46186.4849147275,0.0110921973910588,1.61081656472872E-06,,
398052.849498747,0.0111042564807285,1.53857936720094E-06,,
197395.280904414,0.011099680145939,1.83240806164183E-06,,
249368.072516642,0.0111185279460573,1.60372368625366E-06,,
153352.319980584,0.0111046936259439,1.95341236415327E-06,,
285420.315043373,0.0110881075290171,1.98433690190331E-06,,
259636.338035846,0.011071661986439,3.74572975109888E-06,,
53956.2513601554,0.0110985474072777,2.1889315923193E-06,,
126493.201831737,0.0110991238216622,4.79036864250489E-06,,
197542.818007142,0.0111185241232583,1.61650138743375E-06,,
182167.423189435,0.0111011750713299,1.71328566563666E-06,,
98321.0871591125,0.0111056908078889,1.87090216103609E-06,,
43646.4917696718,0.0111114331200122,1.84248782954828E-06,,
44647.8134199962,0.0111000079498187,1.6713716442819E-06,,
280411.32738842,0.0110956025859084,2.63822279709813E-06,,
253013.202443853,0.011103442176542,6.37376639387658E-06,,
247651.783212587,0.0110871336476216,1.64334620643869E-06,,
81988.3495599184,0.0111215021116375,2.4507658900989E-06,,
516781.150999641,0.0111431951386715,1.87287504191975E-06,,
191158.539578272,0.0111070448440692,1.72065837601914E-06,,
83419.1214917106,0.0111025799353016,1.66262629107417E-06,,
71924.8215638041,0.0111055489107022,1.7872894413253E-06,,
52251.9051219443,0.0111156575280496,2.05354481871933E-06,,
185886.809631149,0.0110991171301464,2.25499107432663E-06,,
87028.9168203111,0.0110974298569362,1.62670288439311E-06,,
420900.141023602,0.0111008460816716,2.03093901289757E-06,,
122080.962982803,0.0110959057371122,3.29747201431E-06,,
101005.885381395,0.0111152186487145,1.72828785162329E-06,,
28598.2725957347,0.0110842614010559,2.00378278334713E-06,,
299648.686592387,0.011099319522364,5.01650873555137E-06,,
91872.9705868822,0.0111100749497815,2.18757883843861E-06,,
162001.703883435,0.0110776025309705,1.78141981688348E-06,,
70664.1709447467,0.0111179222585541,3.39589974384813E-06,,
124571.452445532,0.0111101613820863,1.69922460106804E-06,,
65593.1280635918,0.0110788374073624,1.94954529487927E-06,,
82879.6403275736,0.011096434226251,1.52660441318746E-06,,
65576.5655673222,0.0111081319132858,2.15293306162988E-06,,
157978.275694312,0.0111170034394146,1.76078305804267E-06,,
276376.541281437,0.0110920140502389,2.05517608678049E-06,,
242505.022929502,0.0110939136458008,3.01924620018995E-06,,
164860.760052024,0.0110853979886452,1.76615685224182E-06,,
56397.1133066101,0.0110809667746852,1.77985260820236E-06,,
184852.742439699,0.0110943734574247,2.04369668433048E-06,,
259871.75511153,0.011125117011319,2.46645132762064E-06,,
93688.9831755284,0.0110898856116985,7.65237066212998E-06,,
22660.7130550897,0.0111129941493514,1.68201220998726E-06,,
260561.991155033,0.0111038045214074,1.83133383540775E-06,,
80564.0824180245,0.0111067020839816,1.50102945577732E-06,,
56426.0416337184,0.0111077641587183,1.83034171956107E-06,,
266736.072984824,0.01109814022938,1.68123400806632E-06,,
394915.917870088,0.0110972976456349,4.56642420119323E-06,,
199541.325730115,0.0111003324053929,0.0001876631595618,,
163695.116086257,0.0110711393118382,2.40000798500126E-06,,
162840.006985282,0.0111019392623418,3.35532921407798E-06,,
231419.246690084,0.0111020091543745,1.88221780362032E-06,,
167067.759187916,0.0110815819374186,1.95673383794027E-06,,
103873.381666177,0.0111180274277593,1.89660265926919E-06,,
180087.415695314,0.0110994180843203,2.48698153526382E-06,,
122869.470248305,0.0111051059197259,2.80986451475375E-06,,
192788.805010036,0.0111057099691207,2.00653866791111E-06,,
81780.9961098354,0.0111066832466335,1.60544645873425E-06,,
202090.473685409,0.0111057210420911,1.63016317789734E-06,,
97743.1268833794,0.0110997656332752,2.41777538137698E-06,,
382324.62820517,0.0110872035135554,1.59202372533933E-06,,
100620.135719634,0.0111086855691454,1.62859610422667E-06,,
56611.1796580681,0.0110934958021705,2.17151177147121E-06,,
258253.180350901,0.0111051226950995,2.01564103059011E-06,,
55532.1970719079,0.0110895198698484,1.56463639423908E-06,,
40595.1237218134,0.0111229451976819,2.44268144139158E-06,,
199584.888667349,0.0111180947433812,2.06725494245033E-06,,
35626.9662602604,0.0111244793114406,1.83936810142045E-06,,
146143.914341398,0.0111266956885235,5.71751986941827E-06,,
94974.4808302856,0.0111123334765381,2.09509380575849E-06,,
111131.73247147,0.011103073917429,1.61480696188354E-06,,
265039.85107251,0.0111057559652662,3.27359443435435E-06,,
213058.745623891,0.0110978497032265,1.58739332613132E-06,,
188468.922424689,0.0110796933976269,1.94410819479596E-06,,
173220.580735182,0.0111226999108843,4.27905056491967E-06,,
175468.186397606,0.0111348740573481,2.58607238176934E-06,,
209346.368768039,0.0110709430813521,3.00927011282622E-06,,
85861.3045014236,0.0110955333579162,1.64252730570324E-06,,
88877.2493072171,0.0110978779726157,1.6247607587643E-06,,
56676.1179234079,0.011122632943479,1.96603158647217E-06,,
97287.975731949,0.0111093799555686,1.67089289375374E-06,,
49565.4871838231,0.0111015848742537,6.51385099680394E-06,,
92353.9626276301,0.0111203130037104,2.06303973296548E-06,,
178876.289836008,0.0110768266169296,2.07833375052337E-06,,
251325.403308506,0.0110754481816628,2.35413227870956E-06,,
19226.2743620678,0.0111305928487173,1.66195199086531E-06,,
13115.1022218725,0.0111106340658437,1.94074825634711E-06,,
54185.9271865939,0.0110990408803262,1.90523730947437E-06,,
164116.797330598,0.0111338586462783,1.95716471543765E-06,,
155718.974635145,0.0111280618609213,1.71975533214072E-06,,
133035.235095447,0.0111024956855544,7.17587537424264E-06,,
143962.907208554,0.0111151246860135,3.17844104074361E-06,,
43197.9046358362,0.0110933451663117,1.73524457889769E-06,,
92420.0045012449,0.0111552303132205,2.97968185765641E-06,,
120526.015489726,0.0110934220591542,3.02624587338728E-06,,
66745.1646882309,0.0110737006209188,2.02332027597328E-06,,
119233.669477612,0.0110994896398002,1.69158668999882E-06,,
66661.1403798548,0.0111152640462262,1.67271700558361E-06,,
255472.675535289,0.011079686524757,7.15931853699591E-06,,
172389.084118948,0.0111027469216503,1.84124534235609E-06,,
32487.3611054617,0.0111044364571145,2.16103429285231E-06,,
218782.757054793,0.0111179639633173,2.40436151318728E-06,,
36316.6002968131,0.0111010527256469,8.7717623183642E-06,,
251759.192283795,0.0110969712803593,3.58439756947043E-06,,
387730.143880646,0.0111366915984768,2.37045778688407E-06,,
128078.694227373,0.0111104868631258,1.11072130808287E-05,,
81797.3975304498,0.0111099769902018,4.39413334049256E-06,,
392227.411877228,0.0111057847857692,7.83902532326489E-05,,
112118.302527315,0.0111081989430669,1.84369716042017E-06,,
126289.505407269,0.0110885748524425,2.02000562883521E-06,,
27976.8426246051,0.0110919119793266,1.71423170292897E-06,,
105050.527337121,0.0111131379392921,1.86592297817632E-06,,
215978.264742406,0.0110881888070897,1.9150605943121E-06,,
95308.2362186015,0.0110847077293967,1.67103872324555E-06,,
242622.374896628,0.0111037218648118,1.8723864664539E-06,,
34864.2465413846,0.0111087051618173,2.00828207411759E-06,,
100042.095489954,0.0110885139588106,1.83943528885507E-06,,
103467.878577062,0.0111314437271651,1.5667980353206E-05,,
120534.433189544,0.0110830311086414,1.63769074041274E-06,,
121322.508322423,0.0110953392151439,3.99852805739881E-06,,
109026.139455737,0.0111075931412784,1.68210313860727E-06,,
27336.3604666619,0.0111086564560373,2.52854193153945E-06,,
130708.86751141,0.0111152375915485,1.76803402591829E-06,,
260989.426946291,0.0110964354005031,1.65522422324885E-06,,
46674.2876048261,0.0111050705566713,1.6005718527711E-06,,
184576.985034299,0.0111041206175891,1.64359112115506E-06,,
50009.0606944148,0.0110824177066493,1.63490514592718E-06,,
385061.895226532,0.0111019841433217,1.59013343759544E-06,,
140095.776796618,0.0110720903548264,2.4978772670766E-05,,
81316.4716744869,0.0110935850890076,2.64085516308849E-06,,
131743.857670363,0.0111027750027653,1.93305542247563E-06,,
185705.875810776,0.0111019877184535,2.12608506697902E-06,,
105879.963722048,0.0111065639678998,1.68649000330928E-06,,
179123.292581025,0.0110890961870381,9.88328578911468E-06,,
661754.437747351,0.0110890954404226,1.86263047630845E-06,,
244381.976129112,0.0111437942706296,3.14284219367899E-06,,
50854.1127895425,0.0110945724273684,1.6543910194914E-06,,
429426.102713475,0.0111006069038832,1.99409115367747E-06,,
61686.8349275152,0.0111048047982882,1.65560363145685E-06,,
250390.898077238,0.0111177791491422,1.71039854176989E-06,,
54519.4512382753,0.011088091389954,2.71964877427847E-06,,
43494.8754169813,0.0111303512157293,1.99132456640016E-06,,
20450.4753439008,0.0111009631539625,2.17535568062E-06,,
66004.7337152489,0.0110616285242404,1.81865289173533E-06,,
70730.8633094275,0.0111228346641643,2.50361006548879E-06,,
62664.0555460814,0.0110597543569347,6.05960228315693E-06,,
321454.818450455,0.0111119142135923,1.67340708319855E-06,,
71968.3948711799,0.0111223896863082,1.90671459456239E-06,,
125829.105344811,0.0111194861828576,2.52200732017842E-06,,
182866.315233061,0.0111035576245076,1.68492227926589E-06,,
201728.443312114,0.0111186425799934,3.21147465757754E-06,,
149810.831003255,0.0110763839825685,1.59851027756217E-06,,
330636.577950739,0.011119780834374,2.8008922633809E-06,,
320951.645074954,0.011105080074285,3.52763352734602E-06,,
109916.439131771,0.0111121647607097,2.89414816633202E-06,,
270863.44100017,0.0111119580060133,2.00635386079718E-06,,
187148.340254396,0.0110632122240773,3.1959450753635E-06,,
142703.875166966,0.0111394315209759,1.82233231158193E-06,,
153574.082809894,0.0110803604852808,1.60841085031666E-06,,
103688.040419745,0.0110864491660309,1.70320405789888E-06,,
343725.515429462,0.0110741262018326,1.75314356808757E-06,,
146223.451842076,0.0110779504065553,1.6419640548208E-06,,
294761.077210416,0.0111076458801677,3.55473583929317E-06,,
132460.706227194,0.0110908685166442,6.31913593921136E-05,,
189554.545031535,0.0110786431640355,1.93810109497276E-06,,
60545.3490170042,0.0111115357486069,3.0918907292245E-06,,
315813.662158175,0.0111198338695827,3.03536084543832E-06,,
145352.701024474,0.0111071724642977,2.61093188196631E-06,,
135958.058853649,0.011138491897504,1.76469709075596E-06,,
14326.0935102885,0.0110775876945107,2.71644049774254E-06,,
146055.382276868,0.0110921650856172,3.70479588147953E-06,,
203023.80896244,0.0110870480534192,1.87492515862821E-06,,
277807.210430344,0.0111006410315755,3.36564561580176E-06,,
167630.929326274,0.0111088487832148,1.75426215587315E-06,,
45696.6382759701,0.0111109743006319,1.8650503394963E-06,,
175634.136143704,0.0110842670541601,2.8392381599565E-06,,
158690.178725044,0.0111279608449696,1.69414941351044E-06,,
65814.4208510696,0.011100183209466,1.84632960700432E-06,,
124753.159319856,0.0111158014987598,2.35604473504612E-06,,
485032.015374345,0.0110873163393904,1.62695558076259E-06,,
330589.080671591,0.0111017908363558,1.53725571627444E-06,,
71016.1188003858,0.0110984768214572,8.00599845550173E-06,,
93981.4588610839,0.0111045325940121,1.78903326023458E-06,,
133873.540549523,0.0110975095200921,1.87087863325178E-06,,
72323.6394099611,0.0111441149702918,1.80121534261373E-06,,
431429.739622199,0.0111057783741954,2.33773606956872E-06,,
141518.826829827,0.0111381305741766,1.96742547770001E-06,,
305474.989118196,0.0110986586575131,1.81400946370962E-06,,
180937.981832688,0.0110881537984212,1.68690964347426E-06,,
45352.549000342,0.011108294188437,1.7120526927342E-06,,
129374.302201954,0.0111200695351537,2.77087440464961E-06,,
490617.351627413,0.0110815962219841,4.0700228896324E-06,,
116411.947153319,0.0111008226031881,1.78752144536488E-06,,
228866.562115722,0.0110841346479158,2.53048031839174E-06,,
215721.451258212,0.0111109629964088,2.31864942914376E-06,,
78702.7139978729,0.0111295602073448,2.20489993440166E-06,,
70350.8976004838,0.0111221367167631,1.75094163621298E-06,,
289324.620569826,0.0111178709011104,1.65539115701763E-06,,
287830.392346303,0.0111053080935507,1.85825251435211E-06,,
115803.356967898,0.0110597357935138,1.80180995144483E-05,,
43088.8880830645,0.0111165226847346,1.87371779214932E-06,,
132882.039460178,0.0110958914713617,1.8064039990129E-06,,
156286.20653574,0.0110914622773022,1.76023368081865E-06,,
201090.733862742,0.0110979008360473,1.98632813331012E-06,,
198331.87171452,0.0111349475270456,2.38118488665256E-06,,
190171.225445349,0.011101465851095,9.00415466763454E-06,,
101551.889914967,0.0111201197886544,1.87799950951379E-06,,
339989.260461115,0.0110638269024032,2.3472946640609E-06,,
64870.0545104031,0.0111005725002707,1.49232542216875E-06,,
80871.5068245161,0.0111021169367486,2.20303155946317E-06,,
53185.0898706653,0.0110831410350195,2.32833218399915E-06,,
445603.945074041,0.0111478129954107,2.88328621216541E-06,,
201394.094301903,0.0110977576276081,1.8422367190798E-06,,
378534.817736103,0.0110942584601267,1.67068573125758E-06,,
421767.198520494,0.0111064783237564,2.31277170832112E-06,,
154944.659374888,0.0110846518452704,2.34292485759906E-06,,
408765.262376198,0.0110831233970487,1.68232121542186E-06,,
49747.211322296,0.0111108557559631,1.65672205849312E-06,,
212838.699403483,0.0111024860083369,1.82133080568561E-06,,
95304.0573347707,0.0111284711777787,2.72839968965421E-06,,
82791.9739328312,0.0110879466690341,1.26936309789757E-06,,
269303.504425552,0.0111108887860876,1.65606214675123E-06,,
113098.367831536,0.0111141541041396,1.74037582853039E-06,,
248934.557232288,0.0111033743296422,1.75956721539464E-06,,
377987.293365824,0.0111439844335299,8.48021227801629E-06,,
122519.672322257,0.0110898184691724,1.85819879388804E-06,,
215479.041391122,0.0111117293445703,2.09459258650685E-06,,
538298.602535541,0.0110979520409009,2.28305410802379E-06,,
39531.4111177433,0.0111018480501744,4.36847309163967E-06,,
387510.507928501,0.0111072412142907,3.88400027209402E-06,,
202640.995554864,0.0111459207333627,1.65700466603863E-06,,
143601.208899065,0.0111093764337285,1.67340042075742E-06,,
131226.668945643,0.0111006997267415,2.03714287410875E-06,,
188746.467306977,0.0110655729652701,1.65658894617644E-06,,
84808.5785727597,0.0110739878985104,1.59305565038329E-06,,
65545.9104362211,0.0110854988935732,1.66825300579436E-06,,
135811.153828204,0.0110800275045586,1.74598549976058E-06,,
151061.505870316,0.0111033156037692,1.86978852349989E-06,,
98484.2839456863,0.0111174701089374,2.48376365168883E-06,,
519089.467158481,0.0110975944697942,1.78738683083689E-06,,
269922.400563967,0.0110981359908749,1.51248452939899E-06,,
136416.13607783,0.0111049127198465,1.54923959242006E-06,,
64725.2953810433,0.0110889317058792,1.89962716701994E-06,,
99048.1635720163,0.0110725089317835,1.73598048955115E-06,,
59675.4481570347,0.0110860849855126,1.71141929207449E-06,,
124213.529470826,0.0111218330706581,4.99653797842046E-06,,
100420.082574297,0.0110997096232887,1.69776142107243E-06,,
